"subject" "activity" "data.tBodyAcc.mean...X" "data.tBodyAcc.mean...Y" "data.tBodyAcc.mean...Z" "data.tBodyAcc.std...X" "data.tBodyAcc.std...Y" "data.tBodyAcc.std...Z" "data.tGravityAcc.mean...X" "data.tGravityAcc.mean...Y" "data.tGravityAcc.mean...Z" "data.tGravityAcc.std...X" "data.tGravityAcc.std...Y" "data.tGravityAcc.std...Z" "data.tBodyAccJerk.mean...X" "data.tBodyAccJerk.mean...Y" "data.tBodyAccJerk.mean...Z" "data.tBodyAccJerk.std...X" "data.tBodyAccJerk.std...Y" "data.tBodyAccJerk.std...Z" "data.tBodyGyro.mean...X" "data.tBodyGyro.mean...Y" "data.tBodyGyro.mean...Z" "data.tBodyGyro.std...X" "data.tBodyGyro.std...Y" "data.tBodyGyro.std...Z" "data.tBodyGyroJerk.mean...X" "data.tBodyGyroJerk.mean...Y" "data.tBodyGyroJerk.mean...Z" "data.tBodyGyroJerk.std...X" "data.tBodyGyroJerk.std...Y" "data.tBodyGyroJerk.std...Z" "data.tBodyAccMag.mean.." "data.tBodyAccMag.std.." "data.tGravityAccMag.mean.." "data.tGravityAccMag.std.." "data.tBodyAccJerkMag.mean.." "data.tBodyAccJerkMag.std.." "data.tBodyGyroMag.mean.." "data.tBodyGyroMag.std.." "data.tBodyGyroJerkMag.mean.." "data.tBodyGyroJerkMag.std.." "data.fBodyAcc.mean...X" "data.fBodyAcc.mean...Y" "data.fBodyAcc.mean...Z" "data.fBodyAcc.std...X" "data.fBodyAcc.std...Y" "data.fBodyAcc.std...Z" "data.fBodyAccJerk.mean...X" "data.fBodyAccJerk.mean...Y" "data.fBodyAccJerk.mean...Z" "data.fBodyAccJerk.std...X" "data.fBodyAccJerk.std...Y" "data.fBodyAccJerk.std...Z" "data.fBodyGyro.mean...X" "data.fBodyGyro.mean...Y" "data.fBodyGyro.mean...Z" "data.fBodyGyro.std...X" "data.fBodyGyro.std...Y" "data.fBodyGyro.std...Z" "data.fBodyAccMag.mean.." "data.fBodyAccMag.std.." "data.fBodyBodyAccJerkMag.mean.." "data.fBodyBodyAccJerkMag.std.." "data.fBodyBodyGyroMag.mean.." "data.fBodyBodyGyroMag.std.." "data.fBodyBodyGyroJerkMag.mean.." "data.fBodyBodyGyroJerkMag.std.."
8 "STANDING" 0.278035782089076 -0.016454258717819 -0.106628196151262 -0.93143364659067 -0.855537059758556 -0.882240713282044 0.902340832798875 -0.158353851094182 0.000943516317040272 -0.983576079759025 -0.966862214736521 -0.9500239987609 0.0762295565309517 0.00777519632867511 -0.00676755799943647 -0.926515415569245 -0.897426682640506 -0.938418871700047 -0.0228178716879231 -0.0717951057793202 0.0784436415343601 -0.906719731078856 -0.909662794323676 -0.897909933896671 -0.100469587063385 -0.0418669934072761 -0.0530189567686076 -0.928123545963197 -0.940980685645195 -0.939726653353493 -0.890210074176746 -0.895064292013033 -0.890210074176746 -0.895064292013033 -0.918577164992021 -0.917622909404219 -0.880499432501247 -0.883071788893999 -0.938282268677918 -0.93935452548992 -0.928787092478293 -0.868104542547586 -0.904000517670089 -0.933011881772386 -0.85822099750586 -0.880212199067745 -0.928616235053352 -0.902514504887482 -0.932353203322222 -0.931115628041022 -0.899286072909423 -0.943226263105016 -0.897904779770652 -0.913823537741163 -0.900931695012813 -0.910489127428504 -0.908376401819269 -0.90672109954121 -0.8974610017594 -0.910625903730145 -0.912662864898125 -0.924247170351617 -0.902968924692733 -0.891315728772386 -0.938733368601172 -0.944563714716362
8 "LAYING" 0.26910572458632 -0.0182287382731322 -0.107483704369093 -0.912455002426946 -0.866822051967296 -0.890393369882082 -0.241904313090742 0.546456935179936 0.490440620964764 -0.945343400235375 -0.961412559760986 -0.948405070669277 0.0820050598866974 0.00953523279554814 -0.00647694142771833 -0.92821769932713 -0.904689288015753 -0.939540317796499 -0.0146449632545861 -0.0932150073030953 0.117580343566094 -0.927618369300875 -0.912699456924182 -0.904888648185905 -0.102152324654399 -0.0384239626501193 -0.0629916690150161 -0.937301413564947 -0.94213818543123 -0.947330456251958 -0.880086272959926 -0.883688860077752 -0.880086272959926 -0.883688860077752 -0.921766797097181 -0.921483538949424 -0.878961883010207 -0.894309187719438 -0.942825274744357 -0.943175802998618 -0.91731285664035 -0.877921728695071 -0.907466460304146 -0.911133992103547 -0.869764996712575 -0.890032376965177 -0.930080933688991 -0.90972917527637 -0.933960827160894 -0.932930041741824 -0.906022988399724 -0.943807362424228 -0.916245269493367 -0.917143267066743 -0.90733062735713 -0.931680068426992 -0.911384029700829 -0.913202564482451 -0.891678792964901 -0.898690179937771 -0.917006186212667 -0.927447956416398 -0.9104735549883 -0.902713871881852 -0.942506836898342 -0.948173126499309
9 "WALKING" 0.275393431004597 -0.0183491139948457 -0.107705281625792 -0.35212076092406 -0.100090554445312 -0.313808834456399 0.895690463094995 -0.17904419764906 -0.0289113864713258 -0.974753541118488 -0.964293179525026 -0.949565578631767 0.0779591142878754 0.0105536118170181 -0.00230147807355005 -0.314643486595327 -0.183216935846447 -0.516653367827875 -0.0387106101805924 -0.0701271041962273 0.0890349803720707 -0.5001282635619 -0.392205322423396 -0.377022258963401 -0.0939095540213892 -0.044096310739382 -0.0536697922280746 -0.428918666506078 -0.549986976560112 -0.490868650632737 -0.219398086557631 -0.368313117792038 -0.219398086557631 -0.368313117792038 -0.298370456119147 -0.26983025875026 -0.314842300756517 -0.42105340051379 -0.503680154936568 -0.538421926887508 -0.339361401715143 -0.120156300395301 -0.381071513855649 -0.358737987991624 -0.148259131365608 -0.33319649806904 -0.356678378347737 -0.243019583919832 -0.489432255511685 -0.33293160128001 -0.173735016839909 -0.542889452165776 -0.390191114206129 -0.430566835552033 -0.356731334287702 -0.537026320923779 -0.377048404289525 -0.44310719244474 -0.315245703605117 -0.50034990174857 -0.269971733587559 -0.276307772906711 -0.449298812817308 -0.504405264696578 -0.553059377113274 -0.55368342116762
9 "WALKING_UPSTAIRS" 0.263586056017611 -0.0252956812534093 -0.117291184456814 -0.285908290052036 -0.098598883266691 -0.226716914731565 0.841266959332586 -0.250172134652754 -0.0977566867988194 -0.9497322526977 -0.930154629461582 -0.905133166091419 0.0781126780866517 0.00864594776839035 -0.00558088491458216 -0.396688578538923 -0.387310478126018 -0.641779292412787 -0.000912253905799215 -0.087312267075198 0.0654827604884913 -0.504738561781884 -0.395375940961127 -0.29645828732 -0.109619365289972 -0.0390285812732081 -0.053509327453696 -0.583875014747336 -0.68331626570387 -0.588014405416063 -0.161207153892247 -0.294711935027917 -0.161207153892247 -0.294711935027917 -0.42683101593309 -0.419843890186764 -0.240965440459871 -0.387370962595637 -0.631292051774033 -0.683864806952888 -0.338223434833713 -0.204304321203954 -0.403847425053242 -0.267899527827011 -0.105485395675188 -0.201179175505867 -0.426952911735895 -0.412093076061217 -0.608997089518228 -0.420377608141183 -0.403163584154975 -0.673670687874369 -0.436128237795681 -0.494446859231099 -0.347023589862535 -0.530494188133315 -0.351978490193943 -0.34840528627521 -0.306010923629187 -0.400114615857936 -0.393386425959226 -0.461469272660931 -0.488092190145709 -0.430427525166461 -0.677260194353618 -0.716619746452608
9 "WALKING_DOWNSTAIRS" 0.284832048382567 -0.0170159976440766 -0.105346861724079 -0.0165339581715672 -0.0444196733795521 -0.250428139443245 0.881591453976998 -0.150668249540714 -0.0205433623764969 -0.951263268674334 -0.936946372960048 -0.914782232863801 0.0872769721417282 0.00234431327562954 -0.00767513960572639 -0.130103552285502 -0.17319594836876 -0.447450750387016 -0.0814175074541495 -0.0560143581798783 0.0966286428017312 -0.39195861542161 -0.397283936905448 -0.327506400409891 -0.0751548118737167 -0.04903796563477 -0.054137338151023 -0.44553779527385 -0.519962815859867 -0.397054481426737 -0.00560713592533656 -0.00401128902470339 -0.00560713592533656 -0.00401128902470339 -0.199392699464098 -0.116709856222355 -0.202083564334691 -0.321410836295654 -0.475900996440981 -0.500738291357966 -0.0735972903205872 -0.0534928914343826 -0.282492714351574 0.00187742390073245 -0.102346002310054 -0.295725622390412 -0.168217551865447 -0.213069546766041 -0.398653427620157 -0.170052087682906 -0.1871375745613 -0.495547400165581 -0.288758092560539 -0.381585962798487 -0.241399570199939 -0.428909468096168 -0.415024780810763 -0.422692399401453 0.0194891227148789 -0.175317053267887 -0.102332241553953 -0.144396610590732 -0.35976101888773 -0.418293995573699 -0.498117144483632 -0.541365304213578
9 "SITTING" 0.273280885375931 -0.0135142279483062 -0.105652671578213 -0.922953663179653 -0.885052805874208 -0.879766931331295 0.84896755453598 0.0902197413043537 0.148410547092129 -0.977300886828784 -0.956845676567246 -0.945052658208437 0.0770140952609727 0.00517693304847653 -0.0021249115175339 -0.927377253028139 -0.932149664622829 -0.945543470325558 -0.0428654933221667 -0.0730064473916079 0.0821782388552953 -0.938036605205955 -0.925550579886849 -0.905750419538432 -0.0947976146460744 -0.0404843758143246 -0.0510821486210561 -0.954215446233251 -0.95638767280397 -0.949998209905707 -0.891924070484688 -0.885988227555762 -0.891924070484688 -0.885988227555762 -0.93131898888665 -0.926690404724963 -0.89112910948531 -0.91114216853995 -0.956095682094293 -0.956699080491315 -0.925960379950223 -0.900557415659553 -0.906483568302546 -0.922132255396278 -0.884724547796725 -0.875298023224903 -0.933676053482928 -0.935190783526551 -0.940570556433251 -0.927587976131707 -0.93377374041737 -0.94918525044665 -0.929711547832754 -0.93203111024268 -0.911754038457171 -0.941157874423821 -0.922934576371712 -0.912877578743821 -0.89670724146402 -0.898421443401836 -0.92650987397464 -0.926480222942432 -0.927385051985112 -0.916471404358809 -0.957335056684864 -0.958766561136476
9 "STANDING" 0.277902742422987 -0.0167129293260749 -0.106106387272332 -0.927153694144718 -0.884587581936342 -0.882208943768525 0.904794855435086 -0.169459775404104 0.001330464242147 -0.984075043434155 -0.966682562470917 -0.949159562343416 0.0762121933110284 0.00844518991088972 -0.00410354026967799 -0.926348604314425 -0.926102438778502 -0.945112890044672 -0.0324571485153374 -0.0685635303293392 0.0836221617047185 -0.909960805649139 -0.922641404323872 -0.90789422658443 -0.0984018400750768 -0.041979308023825 -0.0521560269513355 -0.939825413001396 -0.952632890474639 -0.946074068273616 -0.894195783232502 -0.894018418684346 -0.894195783232502 -0.894018418684346 -0.92963309598725 -0.923021072382876 -0.890067234375477 -0.894283134164728 -0.949973334313634 -0.948593067519777 -0.927907730400046 -0.898487302665426 -0.908739828993778 -0.927352471960679 -0.884822018125174 -0.877678841915393 -0.932128463377431 -0.929102874986505 -0.939730303347138 -0.927233635521354 -0.928237086021871 -0.949214721167985 -0.903500127483946 -0.927819497402978 -0.912408467390042 -0.913091318024197 -0.920693850339228 -0.915289995746301 -0.902102110357841 -0.906222564876733 -0.922754867393625 -0.922946255578874 -0.915180345919032 -0.899836527964169 -0.949790624862727 -0.950570234844114
9 "LAYING" 0.269085046798763 -0.0186140967360023 -0.106614447090147 -0.907866647900092 -0.895609094297525 -0.889904466769001 -0.232275579330889 0.550957296838286 0.486833569934294 -0.945853566393676 -0.961286493766315 -0.947292488173236 0.0819911047882218 0.0105843325946302 -0.00430400658055752 -0.927670531031943 -0.932741115006874 -0.945920296487626 -0.0238452899491276 -0.0892144560784143 0.124232687018121 -0.930013223277269 -0.925398130706691 -0.913931616012805 -0.100150690180495 -0.0386448141769427 -0.0626290686872961 -0.948530208877177 -0.953544915930339 -0.953265060380385 -0.883807760707445 -0.882510429604794 -0.883807760707445 -0.882510429604794 -0.932372257926948 -0.926454918703391 -0.887910821357883 -0.904945957029331 -0.95413952312099 -0.952149642956004 -0.916116321021861 -0.907903593089368 -0.911782487712021 -0.905192884385793 -0.896191990009166 -0.887049488149441 -0.933201491804812 -0.935700467120073 -0.94096589421769 -0.928709223242617 -0.934395451709899 -0.949539856122823 -0.92102316257209 -0.930898594715399 -0.917889890733822 -0.933450041344638 -0.92341531602154 -0.920915000696059 -0.89608764158616 -0.894236980479606 -0.926567913340468 -0.925875418931714 -0.9221610318011 -0.910746561113199 -0.953200937451879 -0.954061843363886
10 "WALKING" 0.276353094541009 -0.0179200735945084 -0.109239362421447 -0.351737952868726 -0.094570441350647 -0.321684590487815 0.890486957987774 -0.181386185169842 -0.040431910680025 -0.975929963357106 -0.964936052730515 -0.952129379750892 0.0769368096915741 0.0119175258968831 -0.00329541817165614 -0.31234963315484 -0.173417154368178 -0.518944274573602 -0.0335237529443148 -0.0713611905126302 0.0867288767624424 -0.501970812197096 -0.386998508512588 -0.38176899508864 -0.0956080301500458 -0.0440499297098625 -0.0540457305005247 -0.425474002602598 -0.551043047129241 -0.486473651448752 -0.219139988319665 -0.372953635496804 -0.219139988319665 -0.372953635496804 -0.294759658537264 -0.268509726523184 -0.31504941129188 -0.418316807913153 -0.502085840991238 -0.539217209707458 -0.337956809524987 -0.112667045941671 -0.386852912024926 -0.358680514586704 -0.143922031921488 -0.341712697967183 -0.351976578701156 -0.233448302447188 -0.491199078367387 -0.333298724162201 -0.164336050589731 -0.545783468339577 -0.390894961640606 -0.42848587374268 -0.354355433895884 -0.539131283075782 -0.370449499358579 -0.44952833402863 -0.316907078551615 -0.505903497992919 -0.266007663007916 -0.278592413965634 -0.446870739978243 -0.5019162577865 -0.553310693264284 -0.555164900996536
10 "WALKING_UPSTAIRS" 0.264557042449135 -0.0248984715609395 -0.119083607936516 -0.289210953366153 -0.0953269370152485 -0.250232641164528 0.835411518090452 -0.253238997062535 -0.112913288560371 -0.95079388652708 -0.930004076281407 -0.908921781083752 0.0775460457497487 0.00897200461061418 -0.00569761525476829 -0.393083448576884 -0.376459258519754 -0.647876725479062 0.00092134197387493 -0.0877032003090625 0.0642676768833557 -0.505646304528252 -0.394908410425288 -0.294209416236795 -0.110282925717767 -0.039279831402976 -0.0534906925363037 -0.581076423603853 -0.685614056906756 -0.583708046020011 -0.168172584447755 -0.29938443953083 -0.168172584447755 -0.29938443953083 -0.424989087714053 -0.413211482238805 -0.240503858593049 -0.390178422489682 -0.631018974753266 -0.684852448032943 -0.336661541556008 -0.196513061429006 -0.416980496590452 -0.273023501370776 -0.104800359199475 -0.228224697666432 -0.420677274296315 -0.400068853118827 -0.6140220579756 -0.419691973801346 -0.394303577019442 -0.680857442646566 -0.43597990307354 -0.496156928432747 -0.342172363210999 -0.531698111036125 -0.350157322786041 -0.347203140082021 -0.306664701683216 -0.406320173060357 -0.385679356978448 -0.456331703423903 -0.489374635371748 -0.433753300424791 -0.678126291330262 -0.717716766490787
10 "WALKING_DOWNSTAIRS" 0.286088527666065 -0.0164970497809654 -0.106625299831756 -0.0166521543931582 -0.0377057608006137 -0.26596893746148 0.875993209410349 -0.154169103762238 -0.0317737762470613 -0.952829294302046 -0.937787026744886 -0.917340548111312 0.0872928189691546 0.00266967892371239 -0.00939638479284597 -0.127414047629753 -0.155490377779778 -0.454324751172894 -0.0715092419897142 -0.0573622251489603 0.0945406059380084 -0.394642170151745 -0.384801550941637 -0.335790069819049 -0.0792910219495427 -0.049753060050355 -0.0544509904935439 -0.438610069219254 -0.519359171799338 -0.392470023421763 -0.00897114687350782 -0.00151327831076173 -0.00897114687350782 -0.00151327831076173 -0.197943446055655 -0.105665278084013 -0.201556830856444 -0.316744284282154 -0.473412758111011 -0.497716148768568 -0.0692619066345427 -0.0397566140563177 -0.293079381481829 -4.58318687725617e-06 -0.099649578520716 -0.312571311311179 -0.16211350656391 -0.193917382390716 -0.404029183518953 -0.171012737527786 -0.172230992917489 -0.504007027372768 -0.289197196064928 -0.377133312867088 -0.241388932407942 -0.432110726401847 -0.398381897223454 -0.432641520201203 0.024051797124657 -0.174406629704483 -0.0906862494549519 -0.13445768787633 -0.354803911938947 -0.414538764854242 -0.495286481147389 -0.538297035048634
10 "SITTING" 0.273677409571889 -0.013376692598592 -0.106393996178037 -0.91850406769063 -0.871566284594413 -0.890952918046381 0.847563067332672 0.086092580966506 0.138101079245903 -0.977835389915716 -0.95780231858354 -0.945573296044125 0.0764075839232325 0.00608840343775419 -0.00371224830584571 -0.918480728724343 -0.91049036967585 -0.948383463865642 -0.0353976266421497 -0.0740560147669326 0.0797935558575459 -0.936046389106941 -0.9115201444706 -0.905487895064254 -0.0975407728714923 -0.0410099991026842 -0.0515032595516847 -0.94435595502231 -0.954583924774417 -0.940340923596926 -0.88857532001887 -0.881888683733206 -0.88857532001887 -0.881888683733206 -0.923307315239846 -0.913209047460734 -0.884857167283887 -0.903248004048349 -0.950786132563213 -0.952964689667824 -0.917332968570649 -0.882049305181507 -0.912544197781953 -0.919277060806445 -0.874698313146366 -0.888523579189688 -0.921241539915419 -0.912744550251696 -0.94180036255642 -0.923012164550426 -0.914438619435845 -0.95371666083292 -0.925000313975166 -0.924848061534457 -0.903544339581656 -0.93991180633763 -0.905484359055528 -0.915066314353099 -0.889120445973128 -0.897001625667377 -0.910924581709965 -0.916050900915602 -0.919887632816559 -0.909718801746158 -0.953440964387705 -0.955540634263758
10 "STANDING" 0.278890258703154 -0.016393959270115 -0.107201706277478 -0.923654116016698 -0.873440732003525 -0.895548989091628 0.900509314916512 -0.172095608652546 -0.00560276562494392 -0.984920732156772 -0.967206159128015 -0.950989554330241 0.0755586977648423 0.00930241240822913 -0.00550009911722078 -0.918844631988404 -0.906979772985246 -0.948354193713822 -0.0255404582892022 -0.06961274280143 0.0811548382027597 -0.908807939915909 -0.910893805917069 -0.908179495345362 -0.100775131875835 -0.0424366743952458 -0.0524379061636827 -0.931335461910946 -0.951483743367347 -0.937648865679499 -0.89263171812526 -0.892016790513764 -0.89263171812526 -0.892016790513764 -0.922904338835236 -0.911560720963961 -0.885086777180705 -0.888108105068423 -0.945536896001855 -0.945800129007421 -0.920584797790816 -0.882379025470826 -0.916179878438868 -0.925279692377829 -0.87691341167756 -0.893171536944527 -0.921330777870779 -0.909170623417287 -0.941537563142996 -0.923674484767259 -0.911294846786688 -0.953959744897959 -0.899972283700329 -0.922183616175788 -0.905229014163358 -0.912591877543135 -0.905854443545918 -0.917806417096568 -0.896580500100557 -0.906548334516002 -0.90931255282885 -0.914343323685886 -0.909058891016234 -0.89470850861039 -0.946833490561224 -0.948225762564935
10 "LAYING" 0.269446348899954 -0.0180937182144908 -0.107698044439771 -0.903673215019725 -0.883266490649358 -0.902817338070161 -0.235664744711009 0.54862823108578 0.503736647845311 -0.946054260404128 -0.961929397664266 -0.949796258148165 0.0817864428078899 0.0112868491062491 -0.00605580118127821 -0.919622232879358 -0.913146078782656 -0.948712852608716 -0.016889685289058 -0.0926636697987491 0.121747118440528 -0.928409066614541 -0.913296245778532 -0.914010655616789 -0.102753515225596 -0.0387495952361188 -0.0628578232304862 -0.939595409788991 -0.952273992779817 -0.944618094254587 -0.881541665850945 -0.879777125798475 -0.881541665850945 -0.879777125798475 -0.925147812031545 -0.914418106090963 -0.882272602560367 -0.898303472497945 -0.949562072761468 -0.949168147568807 -0.908148204205046 -0.890863554421147 -0.918777013832202 -0.902439923863716 -0.887023200906798 -0.902141438337294 -0.921839836967615 -0.915332220751225 -0.942341775388211 -0.924690656219362 -0.91697454281289 -0.953819757279816 -0.916962509200555 -0.924873272873853 -0.910532542255138 -0.93251629631789 -0.908248361139908 -0.923236321137706 -0.889740537187523 -0.893976137703028 -0.912529485141743 -0.916727832342555 -0.915748109729816 -0.90510393056789 -0.950073831073394 -0.951513632238532
11 "WALKING" 0.27651115009146 -0.0181392477248206 -0.108974320795705 -0.355303002216124 -0.0972658893224457 -0.328765612389606 0.902001078105104 -0.156424712485195 -0.0284435010699677 -0.977153957079333 -0.965364392733704 -0.954764674567964 0.0775374597455584 0.0108774811783535 -0.00266949016267357 -0.325080266413012 -0.181546802825085 -0.529967886337029 -0.0376844793505003 -0.0676003588210475 0.0865690587401236 -0.509259361515361 -0.40017686545377 -0.397320391920364 -0.0921785638712683 -0.0451358248239565 -0.0536380845180495 -0.436042011378929 -0.562706223115058 -0.499914663390045 -0.224209504836909 -0.377214119133173 -0.224209504836909 -0.377214119133173 -0.306652668528898 -0.280737903268929 -0.32693139332004 -0.427551044495553 -0.513929042549672 -0.550014964606235 -0.346307371080925 -0.11922596554477 -0.398832810834123 -0.36051245270384 -0.144548617141516 -0.346157943566185 -0.365258950005745 -0.242033553821895 -0.503614905421364 -0.344310764957736 -0.171309820118515 -0.555332191829505 -0.40102996284568 -0.444310734720505 -0.371407086591774 -0.545605675002405 -0.382452609893375 -0.463096941191511 -0.323750169549429 -0.507940166590197 -0.279767794487287 -0.288481436216948 -0.458812528583269 -0.507991939242294 -0.564245774804341 -0.564936081791915
11 "WALKING_UPSTAIRS" 0.264750831009081 -0.0246028339085397 -0.118919777475028 -0.299465882808516 -0.096424710731124 -0.26032938720289 0.849196940487265 -0.221056369210853 -0.100221713344809 -0.952793498294574 -0.931112094396456 -0.911362389457364 0.0772270713379845 0.00925033256581949 -0.00583514858940199 -0.410331839971539 -0.383733714350604 -0.660028025512735 -0.00128773227904208 -0.0841734681774961 0.064569393475379 -0.514246348553599 -0.408953523018655 -0.308822059398394 -0.108016609454441 -0.0395064926537818 -0.0519764253308195 -0.589924108075581 -0.698265814678848 -0.595556532429037 -0.176682042114801 -0.31220380069353 -0.176682042114801 -0.31220380069353 -0.437937133919767 -0.431047788216611 -0.254738495299197 -0.398848318332625 -0.641864767211019 -0.69782781907918 -0.348616156007425 -0.200748957371545 -0.429454402995183 -0.282586286694275 -0.103936421109446 -0.236032946294341 -0.436904320914507 -0.408797804380205 -0.627400032545958 -0.436474460616744 -0.399311702615515 -0.691748986915836 -0.447168825803267 -0.511179311389839 -0.357646966905703 -0.539460646024751 -0.363438701730786 -0.360121394892968 -0.320967321616467 -0.416043412094684 -0.403186803073754 -0.474298743752182 -0.500639108571318 -0.43912835241495 -0.690656880510797 -0.730340028828904
11 "WALKING_DOWNSTAIRS" 0.285863986612172 -0.016801628719412 -0.106215521678507 -0.0305191608809242 -0.0444462257884964 -0.276615979480716 0.889096092523866 -0.125919400179379 -0.0174402550226688 -0.954453837082339 -0.938796942941527 -0.920456232756563 0.0880417686679803 0.00140552884319212 -0.00794386585356802 -0.150446132202655 -0.173107675728038 -0.468992568812261 -0.0773836435952834 -0.0547130754231498 0.0943038170317688 -0.409281376408413 -0.403947693978401 -0.356804088201229 -0.0756971237997852 -0.0508899663562888 -0.0539136020796897 -0.453764811588544 -0.535819163049224 -0.410660216746402 -0.0208723774532876 -0.0192261365338962 -0.0208723774532876 -0.0192261365338962 -0.216526755177619 -0.131165787726331 -0.221921369868502 -0.332981594170895 -0.489176572225835 -0.514744688062864 -0.0881941587587172 -0.0533309006962172 -0.31034655405895 -0.0119035196736217 -0.102385150937357 -0.319643617062697 -0.184926391975966 -0.211991330890513 -0.420615746120823 -0.192165855516212 -0.188016555315374 -0.516657741994952 -0.307923513994636 -0.39840162673216 -0.265086047447076 -0.445518847617464 -0.416847560059356 -0.450756489191169 0.00205877506323389 -0.1866782185017 -0.117040113441008 -0.158325479341223 -0.373202059906044 -0.426697782119779 -0.512159857677184 -0.554253298848944
11 "SITTING" 0.273514025864461 -0.0136288463770833 -0.105857245014951 -0.922436417433039 -0.866376628262907 -0.895828006083824 0.856820845063725 0.097314915230119 0.150769946834025 -0.978800145568627 -0.957794757271078 -0.948190536833333 0.0769762484024314 0.00561072676122069 -0.0034009613587798 -0.93467078518402 -0.917513509697794 -0.960613816622549 -0.0409157395540716 -0.0698801891208971 0.0792914453181591 -0.943489766958186 -0.925533186916667 -0.92205079995098 -0.0933333844021569 -0.0421526692642471 -0.0503364738396559 -0.953985629318627 -0.968151207240196 -0.954707679897059 -0.890662013867206 -0.888621099761078 -0.890662013867206 -0.888621099761078 -0.935647495415196 -0.930278997336765 -0.897276058233824 -0.911559945401324 -0.962890368279412 -0.966332419955882 -0.926816421912059 -0.883755598620275 -0.924554456456863 -0.921136582157255 -0.866255739489853 -0.889745418570343 -0.937512266776765 -0.921241333431127 -0.955666096848039 -0.937666306555637 -0.9191997800325 -0.964226746622549 -0.93565551374951 -0.941893581916667 -0.922135469941176 -0.946438627095588 -0.918155195823088 -0.929374382539216 -0.899590037901225 -0.900389790579902 -0.928808132923922 -0.93164609182402 -0.932133310745098 -0.914171622670392 -0.96661872002451 -0.96816089475
11 "STANDING" 0.27881144212 -0.0165615404418611 -0.106883665753399 -0.926824425863632 -0.867588660225747 -0.89901500492092 0.910506954510345 -0.150056799206754 0.00530802390480179 -0.986040778675862 -0.9673246332 -0.952838861349425 0.0761668977773793 0.00858188775014345 -0.00495439712737379 -0.933111436043862 -0.912358607909655 -0.959355249995402 -0.0307050593127678 -0.0661430088494759 0.0811600563354136 -0.914906231992966 -0.923128117324138 -0.922831379889655 -0.0969469222362759 -0.043403647396046 -0.0514943911202713 -0.939621444850575 -0.963676870809195 -0.950392585305747 -0.893752190997287 -0.897329533315126 -0.893752190997287 -0.897329533315126 -0.933662311010115 -0.926443050485977 -0.895746199327356 -0.894686819200322 -0.956314255857471 -0.957625856386207 -0.928750679480736 -0.882768335549131 -0.926581736381609 -0.926609738634851 -0.868168649437655 -0.893181635158759 -0.935670399284874 -0.915968412992874 -0.954011960514943 -0.936590271031494 -0.91459768893623 -0.963410989416092 -0.908951183751264 -0.937302693011494 -0.921646119586207 -0.917874011772414 -0.916814636790391 -0.930477566257471 -0.905269638086207 -0.90893910756708 -0.924952002512552 -0.927861218708506 -0.919507889512644 -0.897753758937747 -0.958504783885057 -0.959367363967816
11 "LAYING" 0.269478039777077 -0.0184508699392056 -0.107616717840263 -0.907033527410077 -0.877767871355878 -0.906910787773218 -0.222655366650023 0.532277345856196 0.507488704007808 -0.946982732832955 -0.961610027298275 -0.951741449724467 0.0821487512034952 0.0106621673107322 -0.00530328564035247 -0.934202705767317 -0.919127722384703 -0.959762081080345 -0.0221137995682507 -0.0897055905030595 0.119671996979902 -0.934857276085202 -0.925444161466182 -0.929393029682251 -0.0987953685644122 -0.0397249801884653 -0.0615046850531775 -0.94809694715842 -0.964126031566046 -0.957584681334544 -0.882957975186609 -0.885308689606627 -0.882957975186609 -0.885308689606627 -0.936157484015887 -0.92971552171448 -0.893595059776214 -0.905256441837812 -0.960159774371312 -0.960798220077168 -0.916557231870449 -0.891773346387817 -0.929545807802996 -0.903909749876123 -0.878557301092102 -0.902863540170767 -0.936538569121471 -0.922691272746028 -0.954870758538357 -0.937834449334317 -0.920884018523059 -0.963309659269178 -0.9262860338803 -0.939834104811621 -0.927629204775306 -0.938150781677258 -0.91914876537862 -0.936584637576033 -0.898774836509079 -0.896494068858148 -0.928593725680799 -0.930637603522923 -0.926241444185202 -0.908673170310304 -0.961531911629596 -0.962498839332728
12 "WALKING" 0.275878743865462 -0.0180348522530554 -0.108666630605271 -0.362570647554373 -0.101166403988213 -0.338822913102425 0.896316770302209 -0.161319729782731 -0.0403178680970512 -0.975931242625502 -0.96594419996988 -0.953454787259036 0.0764855150284438 0.0103034742871895 -0.00208166692149749 -0.324281492135517 -0.178701774482602 -0.528672951822781 -0.0374962020946938 -0.0686569951774362 0.0875810914630394 -0.509438918377912 -0.407565956311752 -0.39158556906496 -0.0917018973643273 -0.0442943394517119 -0.054743557951993 -0.42943035213248 -0.558865427753363 -0.49509548288248 -0.232503238778535 -0.378296886517445 -0.232503238778535 -0.378296886517445 -0.306321906506872 -0.275947799358087 -0.330148868360924 -0.430412312573614 -0.509970068321185 -0.543776813496857 -0.34914898097613 -0.118872935278865 -0.401635681677073 -0.369328868811797 -0.150355462254699 -0.358651681258625 -0.363150321732811 -0.23873818026116 -0.502112100180161 -0.34495686503261 -0.169231394638073 -0.554252470135838 -0.397171154834588 -0.443644510206767 -0.365970782241024 -0.546904001848273 -0.393651597946732 -0.458093270626506 -0.324209849588765 -0.509181605472189 -0.275449327605291 -0.283054653211466 -0.457836606232374 -0.512761374226857 -0.55844884336134 -0.55859140171998
